Displacement,Force
0.0,0.0
0.0001,0.02674157303385627
0.0002,0.21078651685407845
0.00030000000000000003,0.39483146067430086
0.0004,0.5788764044945232
0.0005,0.7629213483147455
0.0006000000000000001,0.9469662921349679
0.0007,1.13101123595519
0.0008,1.3150561797754126
0.0009000000000000001,1.4991011235956349
0.001,1.6831460674158571
0.0011,1.8671910112360797
0.0012000000000000001,2.0512359550563017
0.0013000000000000002,2.2352808988765243
0.0014,2.4342696629214897
0.0015,2.6643258426967487
0.0016,2.894382022472007
0.0017000000000000001,3.1244382022472657
0.0018000000000000002,3.3544943820225246
0.0019,3.5845505617977826
0.002,3.7556179775281247
0.0021000000000000003,3.9166573033708425
0.0022,4.07769662921356
0.0023,4.238735955056277
0.0024000000000000002,4.399775280898995
0.0025,4.560814606741713
0.0026000000000000003,4.7218539325844295
0.0027,4.882893258427122
0.0028,5.043932584269814
0.0029000000000000002,5.204971910112506
0.003,5.366011235955198
0.0031000000000000003,5.52705056179789
0.0032,5.688089887640582
0.0033,5.882162921348595
0.0034000000000000002,6.227247191011524
0.0035,6.572331460674451
0.0036000000000000003,6.91741573033738
0.0037,7.2492275280900325
0.0038,7.421769662921477
0.0039000000000000003,7.594311797752922
0.004,7.766853932584366
0.0041,7.939396067415811
0.004200000000000001,8.111938202247256
0.0043,8.2844803370787
0.0044,8.457022471910143
0.0045000000000000005,8.629564606741589
0.0046,8.832191011235967
0.0047,9.039241573033713
0.0048000000000000004,9.246292134831462
0.0049,9.453342696629207
0.005,9.660393258426954
0.0051,9.8674438202247
0.005200000000000001,10.072921348314585
0.0053,10.233960674157302
0.0054,10.395000000000021
0.0055000000000000005,10.556039325842738
0.0056,10.717078651685455
0.0057,10.878117977528174
0.0058000000000000005,11.039157303370892
0.0059,11.219417134831655
0.006,11.478230337078822
0.0061,11.73704353932599
0.006200000000000001,11.995856741573157
0.0063,12.254669943820321
0.0064,12.51348314606749
0.006500000000000001,12.751404494382095
0.0066,12.981460674157391
0.0067,13.21151685393269
0.0068000000000000005,13.441573033707988
0.006900000000000001,13.671629213483287
0.007,13.883988764045045
0.0071,14.045028089887738
0.007200000000000001,14.206067415730432
0.0073,14.367106741573126
0.0074,14.52814606741582
0.007500000000000001,14.689185393258514
0.0076,14.850224719101208
0.0077,15.028125000000099
0.0078000000000000005,15.229424157303452
0.0079,15.430723314606805
0.008,15.632022471910158
0.0081,15.83332162921351
0.0082,16.034620786516864
0.0083,16.263202247191046
0.008400000000000001,16.493258426966356
0.0085,16.723314606741663
0.0086,16.953370786516967
0.008700000000000001,17.183426966292277
0.0088,17.413483146067584
0.0089,17.63714887640463
0.009000000000000001,17.809691011236076
0.0091,17.98223314606752
0.0092,18.154775280898964
0.009300000000000001,18.32731741573041
0.0094,18.49985955056185
0.0095,18.690835674157373
0.009600000000000001,18.892134831460766
0.0097,19.093433988764154
0.0098,19.294733146067543
0.0099,19.496032303370935
0.01,19.702247191011423
0.010100000000000001,19.932303370786713
0.0102,20.162359550561998
0.0103,20.392415730337284
0.010400000000000001,20.618539325842853
0.0105,20.791081460674295
0.0106,20.963623595505737
0.010700000000000001,21.136165730337183
0.0108,21.308707865168625
0.0109,21.481250000000067
0.011000000000000001,21.734082397003867
0.0111,22.04082397003758
0.0112,22.347565543071294
0.011300000000000001,22.654307116105013
0.0114,22.888820224719172
0.0115,23.049859550561862
0.011600000000000001,23.210898876404556
0.0117,23.371938202247247
0.0118,23.532977528089937
0.0119,23.69401685393263
0.012,23.855056179775325
0.012100000000000001,24.01609550561802
0.0122,24.17713483146071
0.0123,24.338174157303403
0.012400000000000001,24.499213483146097
0.0125,24.66025280898879
0.0126,24.82129213483148
0.012700000000000001,24.982331460674178
0.0128,25.262921348314656
0.0129,25.56966292134837
0.013000000000000001,25.87640449438209
0.0131,26.1831460674158
0.0132,26.35224719101125
0.013300000000000001,26.467275280898892
0.0134,26.58230337078653
0.0135,26.697331460674167
0.013600000000000001,26.812359550561805
0.0137,26.927387640449442
0.013800000000000002,27.042415730337083
0.013900000000000001,27.29246254681651
0.014,27.56086142322101
0.014100000000000001,27.829260299625513
0.0142,28.097659176030014
0.0143,28.31386938202252
0.014400000000000001,28.515168539325913
0.0145,28.716467696629298
0.0146,28.917766853932687
0.014700000000000001,29.11906601123608
0.0148,29.311516853932694
0.0149,29.484058988764136
0.015000000000000001,29.656601123595582
0.0151,29.829143258427024
0.0152,30.001685393258466
0.015300000000000001,30.17422752808991
0.0154,30.317865168539335
0.0155,30.4558988764045
0.015600000000000001,30.593932584269666
0.015700000000000002,30.731966292134835
0.0158,30.87
0.0159,31.008033707865163
0.016,31.14606741573033
0.0161,31.41446629213483
0.0162,31.68286516853933
0.016300000000000002,31.951264044943837
0.0164,32.21966292134834
0.0165,32.37106741573036
0.0166,32.50910112359554
0.0167,32.64713483146073
0.016800000000000002,32.785168539325916
0.016900000000000002,32.9232022471911
0.017,33.06123595505629
0.0171,33.20305477528108
0.0172,33.40435393258443
0.0173,33.60565308988778
0.017400000000000002,33.80695224719114
0.0175,34.00825140449449
0.0176,34.20955056179784
0.0177,34.37353932584274
0.0178,34.51157303370791
0.0179,34.64960674157307
0.018000000000000002,34.78764044943824
0.0181,34.925674157303405
0.0182,35.063707865168574
0.0183,35.201741573033736
0.0184,35.35707865168542
0.018500000000000003,35.51811797752812
0.018600000000000002,35.67915730337081
0.0187,35.8401966292135
0.0188,36.00123595505619
0.0189,36.16227528089888
0.019,36.323314606741576
0.019100000000000002,36.49487359550564
0.019200000000000002,36.66741573033711
0.0193,36.839957865168586
0.0194,37.01250000000007
0.0195,37.18504213483154
0.0196,37.3422471910113
0.019700000000000002,37.48028089887647
0.0198,37.618314606741635
0.0199,37.7563483146068
0.02,37.894382022471966
0.0201,38.03241573033713
0.020200000000000003,38.1704494382023
0.020300000000000002,38.30615636704125
0.0204,38.4403558052435
0.0205,38.574555243445744
0.0206,38.708754681647996
0.0207,38.84295411985025
0.020800000000000003,38.9771535580525
0.020900000000000002,39.11135299625475
0.021,39.245552434457004
0.0211,39.38129213483153
0.0212,39.5193258426967
0.0213,39.657359550561864
0.021400000000000002,39.795393258427026
0.021500000000000002,39.933426966292195
0.0216,40.07146067415736
0.0217,40.20949438202252
0.0218,40.33455056179779
0.0219,40.449578651685435
0.022000000000000002,40.56460674157308
0.0221,40.679634831460724
0.0222,40.79466292134837
0.0223,40.90969101123601
0.0224,41.02471910112366
0.022500000000000003,41.1397471910113
0.022600000000000002,41.24789325842703
0.0227,41.343750000000064
0.0228,41.439606741573094
0.0229,41.53546348314613
0.023,41.63132022471917
0.023100000000000002,41.727176966292205
0.023200000000000002,41.82303370786524
0.0233,41.91889044943828
0.0234,42.02123595505629
0.0235,42.15926966292145
0.0236,42.29730337078662
0.023700000000000002,42.43533707865179
0.0238,42.57337078651695
0.0239,42.711404494382116
0.024,42.84943820224728
0.0241,42.98019662921355
0.024200000000000003,43.09522471910119
0.024300000000000002,43.21025280898883
0.0244,43.32528089887646
0.0245,43.440308988764095
0.0246,43.555337078651725
0.0247,43.67036516853936
0.024800000000000003,43.785393258427
0.024900000000000002,43.90042134831464
0.025,44.01544943820227
0.0251,44.144733146067445
0.0252,44.27893258426969
0.0253,44.41313202247194
0.025400000000000002,44.5473314606742
0.025500000000000002,44.681530898876446
0.0256,44.8157303370787
0.0257,44.94992977528095
0.0258,45.084129213483195
0.025900000000000003,45.17703651685395
0.026000000000000002,45.234550561797775
0.0261,45.2920646067416
0.0262,45.34957865168542
0.0263,45.40709269662924
0.0264,45.464606741573064
0.026500000000000003,45.522120786516886
0.026600000000000002,45.57963483146071
0.0267,45.64536516853938
0.0268,45.727528089887684
0.0269,45.809691011236
0.027,45.891853932584304
0.027100000000000003,45.97401685393262
0.027200000000000002,46.056179775280924
0.0273,46.13834269662924
0.0274,46.220505617977544
0.0275,46.30266853932586
0.027600000000000003,46.38483146067417
0.027700000000000002,46.477411048689156
0.027800000000000002,46.57326779026219
